"","taxon","state","...1","latitude","longitude","year","period","doy","all_species_dist","interval","inat","springtemp.x","springtemp.y","springsd2","springsd1","1","2","3","4","5","6","slope1","slope2","latitude_sc","springsd1_sc","springsd2_sc","springtemp1_sc","springtemp2_sc","disttc_sc","slope2_sc","slope1_sc","longitude_sc","timing","form"
"13","acer_rubrum","flowering",14,32.0870889,-87.0341526,1857,"past",54,198145,0,0,16.80523109,10.85773686,4.893684448,5.146786097,3.658178329,14.11224556,11.92547905,13.73504448,20.02532482,24.22806263,3.497092135,2.804383194,-2.67260038487448,-1.92202199189421,-1.22393028036973,1.97940882616549,0.688136596274072,-0.448810700000868,-1.7530123443898,-1.39407698059038,-1.31363622080437,"early","tree"
"14","acer_rubrum","flowering",15,35.9606384,-83.9207392,1852,"past",55,499783,0,0,13.51169586,6.482442349,6.013283675,6.883025043,-1.009355783,4.405192494,10.20550609,12.3284266,19.35583615,21.2635175,4.523977654,4.581366074,-1.32063811076822,-0.834188183341137,-0.536055775098599,0.926983256343453,-1.33223010641643,0.475532210875887,-0.346410673251536,-0.150640982714983,-0.778072644896667,"early","tree"
"15","acer_rubrum","flowering",16,33.2757006,-82.9762589,1858,"past",56,239839,0,0,16.33751869,11.23418628,4.461674878,7.359247074,9.551421881,6.65599215,11.50737053,17.22196057,21.42794263,24.87432894,3.618427908,2.786299446,-2.25774621121249,-0.535813108359026,-1.48935415890564,1.8299546819987,0.861968522674226,-0.321043133162156,-1.76732684929783,-1.24715381808911,-0.615604902308299,"early","tree"
"16","acer_rubrum","flowering",17,34.7782118,-79.7917286,1856,"past",57,159446,0,0,15.99244785,7.746298701,7.490574246,9.287843314,0.074353218,4.965041637,8.120207548,17.8255924,22.02699113,27.0244081,5.589757364,5.640888345,-1.73333353523607,0.672541420119765,0.371581972554417,1.71968976905408,-0.748622926569446,-0.567400354845481,0.492272588005773,1.13989124575556,-0.0678079296819115,"early","tree"
"17","acer_rubrum","flowering",18,33.2757006,-82.9762589,1857,"past",59,239839,0,0,15.13357449,8.348926127,4.873132995,6.406961792,1.304978848,10.76122522,9.071041822,12.25845861,19.39268339,24.1844638,4.099406173,3.11702559,-2.25774621121249,-1.13246377532725,-1.23655695983151,1.44524294453872,-0.470349456621885,-0.321043133162156,-1.50553482413239,-0.664746453459938,-0.615604902308299,"early","tree"
"18","acer_rubrum","flowering",19,35.9131996,-79.0558445,1853,"past",62,211244,0,0,15.5318222,8.477487653,4.94992582,6.973795332,2.638730764,6.929753423,9.964083254,14.37738317,18.89154524,24.41013575,4.261591436,3.825028706,-1.33719539703212,-0.777316409203239,-1.18937594609788,1.5725001450415,-0.41098398402925,-0.408669975723507,-0.945102657145672,-0.468359426271672,0.0587774829875454,"early","tree"
"19","acer_rubrum","flowering",20,33.2757006,-82.9762589,1856,"past",63,239839,0,0,15.93427086,8.649591029,6.896906786,8.245761716,1.411804676,5.815451145,9.713009596,17.6580987,19.99534643,26.48945081,5.024943018,5.263644052,-2.25774621121249,0.0196292180365989,0.00683653463793301,1.70109972899816,-0.331512321169337,-0.321043133162156,0.193658313814695,0.455968377102421,-0.615604902308299,"early","tree"
"20","acer_rubrum","flowering",22,34.2465393,-80.6070237,1852,"past",67,166680,0,0,16.91627884,10.01249576,5.107567016,6.661527631,3.158666372,9.101909399,13.49815488,14.29125237,22.88335419,24.80672295,4.296506135,3.779400349,-1.91890007109156,-0.972966531699076,-1.09252221746553,2.01489333852372,0.297832133364858,-0.545232403137532,-0.981220575854879,-0.426081886284682,-0.208053474708482,"early","tree"
"21","acer_rubrum","flowering",23,32.7045753,-87.5958396,1856,"past",70,274730,0,0,17.1094532,9.490505695,7.573695683,8.040490046,1.007469654,6.578230858,11.53352034,18.84280193,22.02780223,26.56490636,5.184147978,5.846128631,-2.45708272656814,-0.108982954313641,0.422651244464339,2.07662082030263,0.0567943372096885,-0.214122756739421,0.654734102138366,0.648746612496267,-1.41025657268596,"early","tree"
"22","acer_rubrum","flowering",24,33.5604168,-81.7195533,1856,"past",70,180890,0,0,16.63391113,9.17056042,7.227568971,8.477085099,1.821018696,6.265424252,9.732898235,18.8629005,21.48605857,26.82227015,5.137090357,5.459311938,-2.15837338501603,0.164563990589657,0.209993236994917,1.92466476122197,-0.0909458386043083,-0.501687117850006,0.348542628420861,0.591765440940981,-0.399428744975888,"early","tree"
"23","acer_rubrum","flowering",26,34.3659868,-89.5188246,1856,"past",74,446193,0,0,15.23373795,6.381076306,8.309720508,9.940157778,-2.122211456,3.205006123,6.90298605,17.53852451,21.72760165,26.79456937,6.022492262,6.268018782,-1.8772100104027,1.08124652916147,0.874860124351453,1.47724946006212,-1.37903760189949,0.311310406614205,0.988688580885721,1.66388164171921,-1.74104487179744,"early","tree"
"24","acer_rubrum","flowering",27,33.5604168,-81.7195533,1853,"past",77,180890,0,0,17.45598602,11.66685939,5.098368536,6.40513459,6.04320395,9.424069762,13.32148582,17.87867802,21.47746215,25.59111857,3.955912643,3.940383828,-2.15837338501603,-1.1336086016861,-1.09817370393198,2.18735289847461,1.06176269479128,-0.501687117850006,-0.853791306200322,-0.838500019327696,-0.399428744975888,"early","tree"
"25","acer_rubrum","flowering",32,33.346,-79.2167,1855,"past",82,15989,0,0,17.69200706,13.89109462,2.824073421,5.515685957,13.16979814,10.93784857,13.7367447,17.71998706,21.73253892,24.33292028,2.633797833,1.64494629,-2.23321002374611,-1.69088920881558,-2.49548587541599,2.26277172965923,2.08884116604511,-1.00701161392307,-2.67078476926863,-2.43942350851967,0.0311074193896886,"early","tree"
"26","acer_rubrum","flowering",33,34.2465393,-80.6070237,1856,"past",83,166680,0,0,17.01758575,8.925413102,7.344478,9.25232612,1.61536932,6.270559192,8.824089289,18.99163461,23.05513382,27.94650769,5.490770316,5.468232596,-1.91890007109156,0.65028825933959,0.281821386341347,2.04726523529668,-0.204146784802528,-0.545232403137532,0.355603930244125,1.02002972611267,-0.208053474708482,"early","tree"
"27","acer_rubrum","flowering",35,32.0810429,-89.1705998,1856,"past",86,199076,0,0,17.02875137,9.197068579,7.368110462,8.241734653,0.891240597,6.495379686,11.09537697,18.30627707,22.55459243,26.69213164,5.268371244,5.684510669,-2.67471058481106,0.0171060772611507,0.296341017754587,2.05083312911602,-0.078705245049159,-0.445957733033754,0.526802596441946,0.750730951417532,-1.68114389009429,"early","tree"
"28","acer_rubrum","flowering",36,33.376834,-79.2944964,1856,"past",88,15989,0,0,17.27104759,12.27265797,4.339959094,5.431779437,7.519852877,11.0614714,12.54679418,17.96251342,20.94164348,23.84281337,3.333458227,3.281330439,-2.22244821348403,-1.74346051498534,-1.56413554735572,2.12825714907989,1.34150049906756,-1.00701161392307,-1.37547646635039,-1.59221814425035,0.0177250275181998,"early","tree"
"29","acer_rubrum","flowering",39,35.9131996,-79.0558445,1858,"past",91,211244,0,0,14.05421257,8.206188515,5.049997461,8.545314397,6.575077772,2.781313896,8.609747529,14.85861486,19.99687666,24.02450991,4.146934751,3.06790449,-1.33719539703212,0.207312793840061,-1.12789257876027,1.10034058146298,-0.53626097818491,-0.408669975723507,-1.54441748424454,-0.607195009097785,0.0587774829875454,"early","tree"
"30","acer_rubrum","flowering",42,35.040047,-88.051514,1856,"past",99,512617,0,0,14.30554581,5.40382871,8.70122208,10.22306134,-3.069559336,1.528011084,5.918833971,17.23802912,21.22557092,25.61728299,6.109888179,6.531358826,-1.64194673033451,1.2584986637324,1.11539615158146,1.18065231637714,-1.83029831092807,0.514860866145423,1.19713996786139,1.76970768294234,-1.48864083451049,"early","tree"
"31","acer_rubrum","flowering",8616,42.673504,-72.18591,2012,"present",97,106445,2,0,7.844,11.56775069,5.975781875,7.610606373,-3.283000231,-0.910000026,5.338000298,7.744000435,15.33700085,17.85200119,4.480628853,4.513500309,1.0223140168206,-0.37832490998843,-0.559096637846334,-0.884088321305496,1.01599756585573,-0.729817220821846,-0.400130998605529,-0.203131215200322,1.2405308238936,"early","tree"
"32","acer_rubrum","flowering",8617,42.983814,-75.96233,2020,"present",97,292274,2,0,7.87,10.35994971,7.397449966,8.721613214,-1.657000065,-2.87349987,3.175499916,5.669399738,13.13189983,19.46299934,4.460288457,5.632499838,1.13061969699273,0.317772136998069,0.314367018766555,-0.875780207711894,0.45827490802458,-0.160360724010051,0.485632519551903,-0.227761010956007,0.590918087168902,"early","tree"
"33","acer_rubrum","flowering",8618,44.065113,-71.28738,2021,"present",97,100738,2,0,6.63,9.643874787,8.3253946,10.34682596,-5.315499783,-6.950199604,-0.293599993,6.869499683,12.78339958,19.21619987,5.400639872,6.44432995,1.50801914807211,1.33604290857779,0.884490184841012,-1.27201331756065,0.127615125597681,-0.747305816397913,1.12825074906437,0.910892498543985,1.3950942814352,"early","tree"
"34","acer_rubrum","flowering",8623,41.95112,-87.70526,2020,"present",98,995973,2,0,9.42,12.38659978,7.245037703,8.630695659,-0.307000011,-0.86499995,5.21849966,7.973499775,15.05049992,21.30389977,4.530171388,5.533320045,0.77018456412664,0.260808093916419,0.220725912663524,-0.380488820400954,1.39411506898726,1.99606247877296,0.407125031299148,-0.143141108898119,-1.42907886615372,"early","tree"
"35","acer_rubrum","flowering",8625,42.349655,-71.12444,2021,"present",98,32737,2,0,10.39,13.3350749,7.557925634,9.076401856,-0.264999986,-0.725399971,5.070300102,9.893199921,15.82009983,22.55669975,4.816225655,5.838609886,0.909282898848044,0.540063590917704,0.412962228616191,-0.0705322747934618,1.83208959755,-0.955688852628528,0.648782508906436,0.203236521667787,1.42312291684173,"early","tree"
"36","acer_rubrum","flowering",8629,43.7053,-72.28438,2012,"present",98,151031,2,0,8.554,11.35575068,6.475266501,8.412080494,-5.153000355,-2.6650002,4.576000214,7.28000021,15.3190012,18.2480011,4.961743184,4.905500364,1.38243572601103,0.123835606288895,-0.252216522431349,-0.657212911634034,0.918102953253716,-0.593187376358115,-0.089836544643604,0.379440909140971,1.22359219784426,"early","tree"
"37","acer_rubrum","flowering",8630,43.89944,-69.95787,2021,"present",98,29200,2,0,8.14,10.15687463,7.889962922,9.680133161,-3.44209981,-5.175499916,0.748299956,7.604099751,12.96109962,19.31399918,5.001316953,6.105409753,1.45019527210564,0.918329109251992,0.616963785339818,-0.789503643470633,0.364501533741614,-0.96652767557448,0.859972578887114,0.42736002771431,1.62379411609418,"early","tree"
"38","acer_rubrum","flowering",8635,42.418087,-72.3459,2022,"present",99,118148,2,0,7.25,10.25224996,7.539269608,8.922576709,-7.10229969,-3.34589982,1.307199955,6.91809988,14.97729969,17.8064003,5.289257097,5.755680084,0.93316731863967,0.443685038934544,0.401500087212733,-1.07389676263627,0.408542715542214,-0.693954414789481,0.583137983349518,0.776021230602523,1.21300964199419,"early","tree"
"39","acer_rubrum","flowering",8639,43.775196,-70.33261,2012,"present",99,17619,2,0,8.77,10.78600061,5.816591455,7.680677119,-4.43900013,-2.179000139,4.162000179,8.035000801,13.72600079,17.22100067,4.568228783,4.486800146,1.40683111714026,-0.334422354602868,-0.656902199658681,-0.588191660241025,0.655011161972107,-1.00201662342211,-0.421265976504396,-0.0970581385447674,1.5593320390582,"early","tree"
"40","acer_rubrum","flowering",8641,41.325523,-73.393814,2013,"present",100,39287,2,0,9.081,11.08225045,7.790724548,8.86530352,-2.219000101,-1.77700007,1.629000068,8.562000275,14.35900021,19.77900124,4.723743078,6.024700344,0.551836110649007,0.407800743480057,0.555992371843869,-0.488813839948314,0.791809567407125,-0.935616958284172,0.796085643985422,0.091251141320746,1.03274942692486,"early","tree"
"41","acer_rubrum","flowering",8642,41.730396,-74.234406,2017,"present",100,96948,2,0,8.2,11.44850037,7.906095423,8.192586155,-0.205000013,1.389000058,0.649000049,11.95300102,13.6260004,19.56599998,4.196285771,5.842399919,0.693146560355206,-0.0136877244141185,0.626875489346524,-0.770331073639242,0.960931701099089,-0.758919935415487,0.651782575373857,-0.547436804639291,0.888152356262988,"early","tree"
"42","acer_rubrum","flowering",8644,43.341316,-70.549515,2022,"present",100,40023,2,0,8.3,9.254774511,6.767610835,7.981871308,-6.315700054,-2.861299992,1.040499926,6.809799671,12.69499969,16.47379875,4.753876938,5.21850965,1.25539652427157,-0.145710298299343,-0.0726020592649955,-0.738376790586923,-0.0520585488627856,-0.933361551530364,0.157931393767482,0.127739654972615,1.52202044483424,"early","tree"
"43","acer_rubrum","flowering",8645,43.3658679999999,-70.4871,2021,"present",100,40023,2,0,8.62,10.03964953,7.882239903,9.309479075,-2.389999866,-4.114699841,0.896599948,7.156499863,12.72359943,19.38189888,4.732408328,6.102299637,1.26396576490057,0.686097222645562,0.612218812544455,-0.636123084819504,0.310370848786778,-0.933361551530364,0.857510712533604,0.101743726503058,1.53275695691782,"early","tree"
"44","acer_rubrum","flowering",8654,43.33725,-70.54728,2021,"present",101,40023,2,0,8.66,9.935599685,7.825916607,9.206397312,-2.304399967,-3.997099876,0.851099968,7.099099636,12.57149982,19.22069931,4.673694147,6.058119822,1.25397739212765,0.621511742003628,0.577614144698217,-0.623341371598576,0.262324062055143,-0.933361551530364,0.822539412410792,0.0306478498056554,1.52240490537268,"early","tree"
"45","acer_rubrum","flowering",8656,43.825253,-70.287125,2021,"present",101,28697,2,0,7.89,10.61004986,8.273514342,9.99663051,-3.644899845,-4.977499962,0.915299952,7.770199776,13.36009979,20.39459991,5.201862797,6.40277999,1.4243022184015,1.11662930137291,0.852615290732061,-0.86938935110143,0.573762908690027,-0.968069074483672,1.09536115635668,0.670197147373707,1.56715628406536,"early","tree"
"46","acer_rubrum","flowering",8658,42.515385,-74.13968,2022,"present",102,180232,2,0,6.82,9.370399874,7.928943479,9.407379259,-8.833499908,-5.007999897,-0.244499996,6.089399815,14.75979996,16.87689972,5.548265643,6.003459929,0.967126669190371,0.747436204969466,0.640913186799675,-1.21130017976124,0.0013334303067055,-0.503703500518492,0.779272424471078,1.08964971585704,0.904446946403647,"early","tree"
"47","acer_rubrum","flowering",8660,42.9838370000001,-78.78315,2021,"present",102,469154,2,0,8.61,12.03437495,7.389676028,9.881368903,-1.694499969,-4.800999641,4.169300079,8.797200203,13.72200012,21.4489994,5.026125608,5.67638979,1.1306277245479,1.04441258649526,0.309590761667765,-0.639318513124735,1.23146925929291,0.38167235562806,0.52037437358112,0.457400352672745,0.10568588312174,"early","tree"
"48","acer_rubrum","flowering",8662,44.394394,-69.31158,2021,"present",102,41350,2,0,7.11,10.4381746,8.305402076,10.16767744,-4.08220005,-5.631499767,0.367300004,7.913099766,13.58879948,19.88349915,5.286719814,6.422429714,1.6229461651607,1.22379809500693,0.872206907732586,-1.11863275890952,0.494396582275373,-0.929295077668538,1.11091523677405,0.772948883236995,1.73496771850541,"early","tree"
"49","acer_rubrum","flowering",8669,44.2372700000001,-69.0923,2021,"present",103,39554,2,0,7.62,9.878374599,8.173935584,9.808092173,-3.549599886,-5.302000046,0.130199999,7.273999691,12.71269989,19.39659882,5.026254086,6.323789665,1.56810609654749,0.998501334211775,0.791434747513658,-0.95566591534269,0.23589940469269,-0.934798760453647,1.03283499226176,0.457555924221062,1.77268785580714,"early","tree"
"50","acer_rubrum","flowering",8672,42.079826,-71.04344,2014,"present",104,28760,2,0,7.869,10.77375048,8.315784546,9.368538234,-3.612000227,-2.625000238,0.161000013,8.714000702,14.84200096,19.37800026,5.025828763,6.3779001,0.815106064794467,0.72310051070849,0.878585829977717,-0.876099750542417,0.649354455962167,-0.967876016568605,1.07566704717554,0.45704090875036,1.43705638602013,"early","tree"
"51","acer_rubrum","flowering",8676,43.899727,-69.957466,2020,"present",104,29200,2,0,7.72,8.868474722,7.055276015,8.156706513,-3.411000252,-3.214399815,1.90899992,4.609899998,11.32800007,17.6269989,4.329088443,5.387209702,1.45029544203316,-0.0361679755893978,0.104137562024714,-0.923711632290372,-0.230439050790092,-0.96652767557448,0.29146885084434,-0.386628593866539,1.62386361142194,"early","tree"
"52","acer_rubrum","flowering",8677,44.2114,-69.0647,2021,"present",104,15341,2,0,7.31,9.981624678,7.721821729,9.217715964,-2.842999935,-4.203999996,0.793299973,7.660099983,12.35820007,19.11489868,4.752654094,5.966289622,1.55907684210498,0.628603399716533,0.513658926635612,-1.05472419280488,0.283576885862771,-1.00899735247806,0.749849622185598,0.126258936605034,1.77743555641607,"early","tree"
"53","acer_rubrum","flowering",8683,43.522804,-70.80228,2021,"present",105,40792,2,0,7.69,10.06272457,8.73752073,10.59062799,-4.261499882,-6.50579977,-0.318399996,7.055099964,13.39629936,20.11789894,5.399336899,6.765009621,1.3187402169759,1.48879612923263,1.13769780677076,-0.933297917206067,0.321026141216131,-0.931005019201996,1.38209031398391,0.909314753505728,1.47854028018141,"early","tree"
"54","acer_rubrum","flowering",8684,44.25832,-71.2535,2021,"present",105,114332,2,0,3.35,6.994525015,8.341436962,10.08821786,-6.338399887,-8.75150013,-2.861500025,4.120399952,10.01980019,16.69939995,5.099565717,6.458210015,1.57545305464624,1.17401300192595,0.894346508030605,-2.3201138016767,-1.09576722036149,-0.705648208502162,1.13923775566091,0.546327573408529,1.40092225595081,"early","tree"
"55","acer_rubrum","flowering",8685,44.2629,-71.253,2021,"present",105,114332,2,0,3.35,6.994525015,8.341436962,10.08821786,-6.338399887,-8.75150013,-2.861500025,4.120399952,10.01980019,16.69939995,5.099565717,6.458210015,1.57705158519694,1.17401300192595,0.894346508030605,-2.3201138016767,-1.09576722036149,-0.705648208502162,1.13923775566091,0.546327573408529,1.40100826501981,"early","tree"
"56","acer_rubrum","flowering",8686,42.326015,-71.28693,2021,"present",106,32737,2,0,9.39,12.71004963,7.522081713,9.310251323,-1.334200025,-2.163499832,4.272999763,9.557299614,15.22929955,21.78059959,4.943905602,5.819479942,0.90103196823263,0.686581071648559,0.3909399559759,-0.390075105316649,1.54347354195115,-0.955688852628528,0.633639869378484,0.357841722899204,1.39517168959731,"early","tree"
"57","acer_rubrum","flowering",8687,43.713066,-72.282486,2012,"present",106,151031,2,0,8.531,11.35575068,6.475266501,8.412080494,-5.153000355,-2.6650002,4.576000214,7.28000021,15.3190012,18.2480011,4.961743184,4.905500364,1.38514624746447,0.123835606288895,-0.252216522431349,-0.664562396736067,0.918102953253716,-0.593187376358115,-0.089836544643604,0.379440909140971,1.22391800019764,"early","tree"
"58","acer_rubrum","flowering",8688,43.894707,-69.51155,2012,"present",106,32487,2,0,8.412,9.730250359,5.234298766,6.592769371,-2.169000149,-0.974000037,3.700000286,7.391000271,12.28200054,15.54800034,3.772685833,4.043500042,1.44854334086186,-1.01604675404843,-1.01465905202999,-0.702587993568326,0.167500515976753,-0.956454955466099,-0.772167875515469,-1.06036585258216,1.70056925144856,"early","tree"
"59","acer_rubrum","flowering",8691,42.9149200000001,-71.65558,2020,"present",107,71124,2,0,8.08,10.09492475,7.404613071,8.442896202,-2.173000097,-2.185400009,2.675400019,5.598899841,13.03349972,19.07189941,4.42299133,5.662409806,1.10657402804949,0.143143069166703,0.318767984030959,-0.808676213302024,0.335895122339364,-0.838055294125203,0.509308274364179,-0.272923387356341,1.33175720302178,"early","tree"
"60","acer_rubrum","flowering",8697,44.7673839999999,-71.70256,2022,"present",108,173533,2,0,4.72,7.772124887,8.520986836,10.20066561,-13.7397995,-7.975599766,-2.632599831,4.384500027,13.44909954,15.88749981,6.269362695,6.462489843,1.75312867828436,1.24446670556365,1.0046607863641,-1.88234012385993,-0.736697245653404,-0.52423199215404,1.14262552787006,1.96281231853138,1.3236757908983,"early","tree"
"61","acer_rubrum","flowering",8699,41.9757960000001,-88.19743,2020,"present",109,1030646,2,0,9.38,12.0214498,7.833127004,9.464400292,-1.967000127,-2.735999823,4.088500023,7.750499725,14.35289955,21.89389992,4.978091373,6.001859951,0.778797083748719,0.783162513055646,0.582044165860766,-0.393270533621881,1.22550085130995,2.10231481352133,0.778005934087904,0.399236617938643,-1.51374103313562,"early","tree"
"62","acer_rubrum","flowering",8700,43.631424,-72.52055,2015,"present",109,167027,2,0,4.314,7.80000031,10.0068622,13.00113155,-10.14100075,-13.87100029,-5.126000404,4.915000439,15.62400055,15.78700066,6.519028868,7.344800329,1.35665121881373,2.9990878285674,1.91757297517009,-2.01207451305235,-0.723825294677071,-0.544169052398983,1.84103372191547,2.26512830333785,1.18296667419162,"early","tree"
"63","acer_rubrum","flowering",8701,44.24566,-71.25368,2016,"present",109,114332,2,0,3.5,5.494750261,7.210972269,8.175327221,-7.326000214,-6.30300045,-1.836000085,0.791000009,9.548000336,13.47600079,4.405428784,5.469300294,1.57103440906286,-0.0245012428805952,0.199796330903821,-2.27218237709822,-1.78831373737867,-0.705648208502162,0.356449085145713,-0.294189537775922,1.40089129268597,"early","tree"
"64","acer_rubrum","flowering",8702,44.255665,-71.250465,2016,"present",109,114332,2,0,3,5.494750261,7.210972269,8.175327221,-7.326000214,-6.30300045,-1.836000085,0.791000009,9.548000336,13.47600079,4.405428784,5.469300294,1.57452639556062,-0.0245012428805952,0.199796330903821,-2.43195379235982,-1.78831373737867,-0.705648208502162,0.356449085145713,-0.294189537775922,1.40144433099966,"early","tree"
"65","acer_rubrum","flowering",8703,44.25866,-71.253,2016,"present",109,114332,2,0,3,5.494750261,7.210972269,8.175327221,-7.326000214,-6.30300045,-1.836000085,0.791000009,9.548000336,13.47600079,4.405428784,5.469300294,1.57557172285306,-0.0245012428805952,0.199796330903821,-2.43195379235982,-1.78831373737867,-0.705648208502162,0.356449085145713,-0.294189537775922,1.40100826501981,"early","tree"
"66","acer_rubrum","flowering",8704,44.2587199999999,-71.2537,2016,"present",109,114332,2,0,3,5.494750261,7.210972269,8.175327221,-7.326000214,-6.30300045,-1.836000085,0.791000009,9.548000336,13.47600079,4.405428784,5.469300294,1.57559266430132,-0.0245012428805952,0.199796330903821,-2.43195379235982,-1.78831373737867,-0.705648208502162,0.356449085145713,-0.294189537775922,1.40088785232321,"early","tree"
"67","acer_rubrum","flowering",8705,44.26109,-71.2536,2016,"present",109,114332,2,0,3,5.494750261,7.210972269,8.175327221,-7.326000214,-6.30300045,-1.836000085,0.791000009,9.548000336,13.47600079,4.405428784,5.469300294,1.57641985150769,-0.0245012428805952,0.199796330903821,-2.43195379235982,-1.78831373737867,-0.705648208502162,0.356449085145713,-0.294189537775922,1.40090505413701,"early","tree"
"68","acer_rubrum","flowering",8706,44.26144,-71.253,2016,"present",109,114332,2,0,3,5.494750261,7.210972269,8.175327221,-7.326000214,-6.30300045,-1.836000085,0.791000009,9.548000336,13.47600079,4.405428784,5.469300294,1.57654200995589,-0.0245012428805952,0.199796330903821,-2.43195379235982,-1.78831373737867,-0.705648208502162,0.356449085145713,-0.294189537775922,1.40100826501981,"early","tree"
