"","taxon","state","...1","latitude","longitude","year","period","doy","all_species_dist","interval","inat","springtemp.x","springtemp.y","springsd2","springsd1","1","2","3","4","5","6","slope1","slope2","latitude_sc","springsd1_sc","springsd2_sc","springtemp1_sc","springtemp2_sc","disttc_sc","slope2_sc","slope1_sc","longitude_sc","timing","form"
"15","acer_rubrum","flowering",16,33.2757006,-82.9762589,1858,"past",56,239839,0,0,16.33751869,11.23418628,4.461674878,7.359247074,9.55142188072205,6.6559921503067,11.507370531559,17.2219605743885,21.4279426336288,24.8743289411068,3.61842790842056,2.78629944622517,-2.25329664924733,-0.533365117187638,-1.48483086884117,1.82648538083975,0.857747064373564,-0.325119638921233,-1.76212297138377,-1.24331085233622,-0.611028456824837,"early","tree"
"16","acer_rubrum","flowering",17,34.7782118,-79.7917286,1856,"past",57,159446,0,0,15.99244785,7.746298701,7.490574246,9.287843314,0.0743532180786133,4.96504163742065,8.12020754814148,17.8255923986435,22.0269911289215,27.0244081020355,5.58975736413683,5.64088834524155,-1.72918368638244,0.670788967960875,0.369359683270277,1.71603447580728,-0.757348448832447,-0.571108001328122,0.493068321714971,1.13703998977475,-0.0636627547635189,"early","tree"
"17","acer_rubrum","flowering",18,33.2757006,-82.9762589,1857,"past",59,239839,0,0,15.13357449,8.348926127,4.873132995,6.406961792,1.30497884750366,10.7612252235413,9.07104182243347,12.2584586143494,19.3926833868027,24.1844637989998,4.09940617254802,3.11702558994293,-2.25329664924733,-1.12794172620721,-1.23295001694125,1.44112472127608,-0.478296779355606,-0.325119638921233,-1.50084166395298,-0.66253679007432,-0.611028456824837,"early","tree"
"18","acer_rubrum","flowering",19,35.9131996,-79.0558445,1853,"past",62,211244,0,0,15.5318222,8.477487653,4.94992582,6.973795332,2.63873076438904,6.92975342273712,9.96408325433731,14.3773831725121,18.8915452361107,24.4101357460022,4.26159143618175,3.82502870559692,-1.33327194963565,-0.774028911988415,-1.18594002641821,1.56859657603091,-0.41876528956113,-0.412615281863093,-0.941502817487264,-0.466700509259317,0.0628229995193832,"early","tree"
"19","acer_rubrum","flowering",20,33.2757006,-82.9762589,1856,"past",63,239839,0,0,15.93427086,8.649591029,6.896906786,8.245761716,1.41180467605591,5.81545114517212,9.71300959587097,17.6580986976624,19.9953464269638,26.4894508123398,5.0249430179596,5.26364405155182,-2.25329664924733,0.0201463983736871,0.00593638599683482,1.69741307853835,-0.339071381976843,-0.325119638921233,0.195036599251042,0.455035111969676,-0.611028456824837,"early","tree"
"20","acer_rubrum","flowering",22,34.2465393,-80.6070237,1852,"past",67,166680,0,0,16.91627884,10.01249576,5.107567016,6.661527631,3.15866637229919,9.10190939903259,13.4981548786163,14.291252374649,22.8833541870117,24.806722946465,4.29650613516569,3.77940034866333,-1.91464416697572,-0.968998921791547,-1.08943737620314,2.01173598724922,0.292033051898417,-0.548973240669216,-0.977550275427877,-0.424541532286959,-0.203797887030482,"early","tree"
"21","acer_rubrum","flowering",23,32.7045753,-87.5958396,1856,"past",70,274730,0,0,17.1094532,9.490505695,7.573695683,8.040490046,1.00746965408325,6.57823085784912,11.5335203409195,18.8428019285202,22.0278022289276,26.5649063587189,5.18414797782898,5.84612863063812,-2.45251923950164,-0.108018696460137,0.42024383769007,2.07356758939523,0.0503211868155038,-0.218359349434103,0.655212896991268,0.647272720551255,-1.40505451243637,"early","tree"
"22","acer_rubrum","flowering",24,33.5604168,-81.7195533,1856,"past",70,180890,0,0,16.63391113,9.17056042,7.227568971,8.477085099,1.8210186958313,6.2654242515564,9.73289823532104,18.8629004955292,21.4860585704446,26.822270154953,5.13709035749946,5.45931193828583,-2.15398061675611,0.164577353310021,0.208356679600835,1.92135521464773,-0.0978321485256877,-0.505493153723812,0.349618758052829,0.590451347617216,-0.395022491038174,"early","tree"
"23","acer_rubrum","flowering",26,34.3659868,-89.5188246,1856,"past",74,446193,0,0,15.23373795,6.381076306,8.309720508,9.940157778,-2.12221145629883,3.20500612258911,6.9029860496521,17.5385245084763,21.727601647377,26.7945693731308,6.02249226229532,6.26801878213882,-1.87297793305227,1.07807334938592,0.870813536720917,1.4731852245866,-1.38952609640589,0.306287107140133,0.988515880351264,1.65956090897246,-1.73558238795333,"early","tree"
"24","acer_rubrum","flowering",27,33.5604168,-81.7195533,1853,"past",77,180890,0,0,17.45598602,11.66685939,5.098368536,6.40513459,6.04320394992828,9.42406976222992,13.3214858174324,17.8786780238152,21.4774621501565,25.5911185741425,3.95591264260667,3.94038382768631,-2.15398061675611,-1.12908257295733,-1.09506837698513,2.18448644765765,1.05809996647204,-0.505493153723812,-0.850369601408419,-0.835803081937881,-0.395022491038174,"early","tree"
"25","acer_rubrum","flowering",32,33.346,-79.2167,1855,"past",82,15989,0,0,17.69200706,13.89109462,2.824073421,5.515685957,13.1697981357574,10.9378485679626,13.7367447018623,17.7199870571494,21.7325389236212,24.3329202830791,2.6337978331106,1.64494628980756,-2.22877448473926,-1.68442597907986,-2.48731552771524,2.26003249343394,2.08805069135111,-1.01006105079518,-2.66381837893989,-2.43223694591009,0.0351747200579121,"early","tree"
"26","acer_rubrum","flowering",33,34.2465393,-80.6070237,1856,"past",83,166680,0,0,17.01758575,8.925413102,7.344478,9.25232612,1.61536931991577,6.2705591917038,8.82408928871155,18.9916346073151,23.0551338195801,27.946507692337,5.49077031612396,5.46823259592056,-1.91464416697572,0.648613162905841,0.279924464030549,2.04416248812523,-0.211349664331,-0.548973240669216,0.356666284032311,1.01751460937105,-0.203797887030482,"early","tree"
"27","acer_rubrum","flowering",35,32.0810429,-89.1705998,1856,"past",86,199076,0,0,17.02875137,9.197068579,7.368110462,8.241734653,0.89124059677124,6.49537968635559,11.0953769683838,18.3062770664692,22.5545924305916,26.6921316385269,5.26837124398777,5.68451066911221,-2.67002271874775,0.0176320284594323,0.294391464230845,2.04773640017832,-0.0855573238088524,-0.449847209938511,0.52753096711086,0.748971055116833,-1.67572856520052,"early","tree"
"28","acer_rubrum","flowering",36,33.376834,-79.2944964,1856,"past",88,15989,0,0,17.27104759,12.27265797,4.339959094,5.431779437,7.51985287666321,11.0614714026451,12.5467941761017,17.9625134170055,20.9416434764862,23.842813372612,3.33345822691917,3.28133043944836,-2.21801882508296,-1.73681453855802,-1.55934118738129,2.12529101703597,1.33862006532944,-1.01006105079518,-1.37103703038693,-1.5874074818321,0.0218028638994572,"early","tree"
"29","acer_rubrum","flowering",39,35.9131996,-79.0558445,1858,"past",91,211244,0,0,14.05421257,8.206188515,5.049997461,8.545314397,6.5750777721405,2.7813138961792,8.60974752902985,14.8586148619652,19.9968766570091,24.0245099067688,4.1469347511019,3.06790449023247,-1.33327194963565,0.207177554539033,-1.12467952590874,1.09564058555026,-0.54439262432921,-0.412615281863093,-1.53964846951879,-0.605146742126217,0.0628229995193832,"early","tree"
"30","acer_rubrum","flowering",42,35.040047,-88.051514,1856,"past",99,512617,0,0,14.30554581,5.40382871,8.70122208,10.22306134,-3.06955933570862,1.52801108360291,5.91883397102356,17.2380291223526,21.2255709171295,25.6172829866409,6.10988817896162,6.53135882616043,-1.63784911100335,1.25470932576082,1.11047766145495,1.17608778828331,-1.84204876860839,0.509532799980495,1.19656060952625,1.76509017158782,-1.48337706376124,"early","tree"
"31","acer_rubrum","flowering",8592,44.931046,-68.78829,2012,"present",93,95479,2,0,7.21,9.526500404,6.224029312,8.216439204,-5.58800029754639,-4.34000015258789,2.20600008964539,6.81900024414062,12.9570007324219,16.1240005493164,4.71611448696682,4.78920018672943,1.81237528105689,0.00183835551884024,-0.405976623791682,-1.09506748062852,0.0669888378473426,-0.766835708691718,-0.179785033867566,0.0821292784546699,1.82763810501401,"early","tree"
"32","acer_rubrum","flowering",8593,41.052574,-73.701225,2019,"present",94,8476,2,0,10.08,12.30784982,7.410639116,8.400665399,-0.977000057697296,0.187000006437302,2.88800024986267,10.9128999710083,14.922999382019,20.5074996948242,4.56158276029996,5.68685977458954,0.459468593034506,0.116863325857171,0.320426079072766,-0.176432636133457,1.3549159457869,-1.03304950211262,0.529386814802579,-0.104465470909875,0.983189516957991,"early","tree"
"33","acer_rubrum","flowering",8594,42.292313,-88.02028,2020,"present",94,1048116,2,0,8.32,11.55117446,7.713519874,9.260201843,-2.10700011253357,-2.78889989852905,3.93339991569519,7.08039999008179,13.8933992385864,21.2974987030029,4.86332547324044,5.89052956104278,0.891920131811162,0.653530513581558,0.505839515330565,-0.739776652269803,1.00453109214436,2.14806503637579,0.690290659568071,0.259884343255383,-1.47800847915767,"early","tree"
"34","acer_rubrum","flowering",8597,44.3409499999999,-72.46122,2010,"present",94,206807,2,0,6.741,10.52725065,6.670441924,8.879631574,-6.27400016784668,-4.55200004577637,2.41800022125244,7.98800039291382,14.3380002975464,17.3650016784668,5.15528601237706,5.11910042762756,1.60653524276983,0.415914555094353,-0.132697803023083,-1.24518585765576,0.530394608688677,-0.426191717174618,0.0808437912220981,0.61242232881727,1.19632493833694,"early","tree"
"35","acer_rubrum","flowering",8598,44.945835,-68.779884,2012,"present",94,95479,2,0,7.21,9.454250634,6.252928544,8.256063283,-5.79400014877319,-4.4810004234314,2.11300015449524,6.7160005569458,12.8960008621216,16.0920009613037,4.74754313741412,4.81170027256012,1.81753404899672,0.0265783688033713,-0.388285483734738,-1.09506748062852,0.0335329776127006,-0.766835708691718,-0.162009445348732,0.120078903943049,1.82908295108488,"early","tree"
"36","acer_rubrum","flowering",8601,42.08883,-70.93619,2010,"present",95,28760,2,0,10.866,13.57675087,6.55791701,8.445390439,-2.26800012588501,-0.400000005960464,5.91700029373169,10.9230003356934,16.484001159668,20.9830017089844,4.91180036323411,5.07590050697327,0.820940242927381,0.144788216773909,-0.201581779367838,0.0751516801637972,1.9424911890076,-0.970984049360996,0.0467148541426891,0.318417048117616,1.45845122949347,"early","tree"
"37","acer_rubrum","flowering",8602,42.538097,-72.17261,2021,"present",95,108608,2,0,6.66,10.59762478,7.753897654,9.633216787,-3.65459990501404,-4.84689998626709,1.72889995574951,7.61149978637695,13.1687994003296,19.8812999725342,5.07454849651882,6.00144996643066,0.97765565276088,0.886429167702673,0.530557437286708,-1.27111248567113,0.562981938135048,-0.726663290570239,0.777920346821434,0.514932985620052,1.24593200763439,"early","tree"
"38","acer_rubrum","flowering",8604,43.305977,-70.78211,2012,"present",95,18187,2,0,9.206,11.53575063,5.478862633,7.297893903,-2.84600019454956,-0.86300003528595,5.51700019836426,8.625,14.3440008163452,17.6570014953613,4.32125745160239,4.21390047073364,1.24551113491948,-0.571672083655883,-0.862142659067525,-0.456184153237529,0.997388958670951,-1.00333555951397,-0.634285123489206,-0.394654687775701,1.48493491764478,"early","tree"
"39","acer_rubrum","flowering",8608,42.419384,-76.49216,2021,"present",96,279401,2,0,8.71,10.95284951,7.459944602,9.599037334,-3.10010004043579,-4.92219972610474,2.72639989852905,7.83259963989258,13.0787992477417,20.1735992431641,5.01364837374006,5.75877976417541,0.93624563055234,0.865088605533947,0.350609243054483,-0.614944739603226,0.727471720161596,-0.204066915505744,0.586205270997688,0.441396997954098,0.503476042200818,"early","tree"
"40","acer_rubrum","flowering",8609,44.06695,-71.28844,2016,"present",96,100738,2,0,6.18,8.504250437,7.385237,8.655398417,-5.7020001411438,-4.53600025177002,0.659000039100647,4.19600009918213,12.3830003738403,16.7790012359619,4.76282882349832,5.6547003865242,1.51095728513133,0.275910511517406,0.304875756078067,-1.42475176279922,-0.406372558608576,-0.750744098751824,0.503980153976102,0.138536141335441,1.39790554445128,"early","tree"
"41","acer_rubrum","flowering",8610,44.475353,-73.19422,2022,"present",96,263557,2,0,7.37,11.27437457,8.47033887,10.28444134,-9.99769973754883,-4.84389972686768,1.07519996166229,7.70729970932007,16.7903995513916,19.5245990753174,6.26132833276476,6.44312971830368,1.6534183239395,1.29303304340242,0.969138708056229,-1.04385438825249,0.876356588159028,-0.252546753476398,1.12685757246022,1.94795189294517,1.07033491098159,"early","tree"
"42","acer_rubrum","flowering",8611,44.475513,-73.19423,2022,"present",96,263557,2,0,7.37,11.27437457,8.47033887,10.28444134,-9.99769973754883,-4.84389972686768,1.07519996166229,7.70729970932007,16.7903995513916,19.5245990753174,6.26132833276476,6.44312971830368,1.65347413588556,1.29303304340242,0.969138708056229,-1.04385438825249,0.876356588159028,-0.252546753476398,1.12685757246022,1.94795189294517,1.07033319215448,"early","tree"
"43","acer_rubrum","flowering",8615,42.540497,-71.11028,2020,"present",97,28418,2,0,8.96,11.61819971,7.140744844,7.851159976,0.531000018119812,0.801999986171722,5.05849981307983,6.77789974212646,14.0369997024536,20.5993995666504,4.05046848058701,5.38817992210388,0.978492831951875,-0.226230363839492,0.155205862614456,-0.534924282765677,1.03556769469952,-0.972030508877908,0.293422819082644,-0.721628321392221,1.42852816828979,"early","tree"
"44","acer_rubrum","flowering",8616,42.673504,-72.18591,2012,"present",97,106445,2,0,7.844,11.56775069,5.975781875,7.610606373,-3.28300023078918,-0.910000026226044,5.33800029754639,7.74400043487549,15.3370008468628,17.8520011901855,4.48062885318484,4.51350030899048,1.02488895389211,-0.376424374250735,-0.557945374267278,-0.892135602088496,1.01220685407546,-0.733281688041239,-0.39759431771909,-0.202216103314256,1.2436459675746,"early","tree"
"45","acer_rubrum","flowering",8617,42.983814,-75.96233,2020,"present",97,292274,2,0,7.87,10.35994971,7.397449966,8.721613214,-1.65700006484985,-2.87349987030029,3.17549991607666,5.66939973831177,13.1318998336792,19.4629993438721,4.46028845650809,5.63249983787537,1.13313273504103,0.317252922464359,0.312352124031952,-0.883813474577391,0.452924509257715,-0.164677812110375,0.486441206763034,-0.226776828168226,0.594544659108985,"early","tree"
"46","acer_rubrum","flowering",8618,44.065113,-71.28738,2021,"present",97,100738,2,0,6.63,9.643874787,8.3253946,10.34682596,-5.31549978256226,-6.95019960403442,-0.293599992990494,6.86949968338013,12.7833995819092,19.2161998748779,5.40063987204007,6.44432995021343,1.51031649422555,1.33198401378461,0.880408689866766,-1.28071494049164,0.121340027515839,-0.750744098751824,1.12780578344552,0.908683445786083,1.39808774012522,"early","tree"
"47","acer_rubrum","flowering",8623,41.95112,-87.70526,2020,"present",98,995973,2,0,9.42,12.38659978,7.245037703,8.630695659,-0.307000011205673,-0.864999949932098,5.21849966049194,7.97349977493286,15.0504999160767,21.3038997650146,4.53017138838768,5.53332004547119,0.77290359859746,0.260486895965747,0.21905045113183,-0.387686642184587,1.39138177336314,1.9885166779244,0.4080868754762,-0.142394232825569,-1.42386198745579,"early","tree"
"48","acer_rubrum","flowering",8625,42.349655,-71.12444,2021,"present",98,32737,2,0,10.39,13.3350749,7.557925634,9.076401856,-0.264999985694885,-0.725399971008301,5.07030010223389,9.8931999206543,15.8200998306274,22.5566997528076,4.81622565473829,5.83860988616943,0.911922435631991,0.538771653947831,0.410589942888856,-0.077207269654896,1.83058110992511,-0.95881513269795,0.649272914857005,0.203012016658846,1.42609430909832,"early","tree"
"49","acer_rubrum","flowering",8629,43.7053,-72.28438,2012,"present",98,151031,2,0,8.554,11.35575068,6.475266501,8.412080494,-5.15300035476685,-2.66500020027161,4.57600021362305,7.28000020980835,15.3190011978149,18.2480010986328,4.96174318449838,4.90550036430359,1.38480484578839,0.123990547714976,-0.252177647468994,-0.664877504669857,0.914038476455679,-0.596856413125841,-0.087905202084623,0.378722258040333,1.22672067699659,"early","tree"
"50","acer_rubrum","flowering",8630,43.89944,-69.95787,2021,"present",98,29200,2,0,8.14,10.15687463,7.889962922,9.680133161,-3.44209980964661,-5.17549991607666,0.748299956321716,7.6040997505188,12.9610996246338,19.3139991760254,5.00131695270538,6.1054097533226,1.45252566584656,0.915722257796251,0.613852028405032,-0.797391381192838,0.358888895115018,-0.969637727175494,0.860050984375545,0.426506991436308,1.62660752357571,"early","tree"
"51","acer_rubrum","flowering",8635,42.418087,-72.3459,2022,"present",99,118148,2,0,7.25,10.25224996,7.539269608,8.922576709,-7.10229969024658,-3.34589982032776,1.30719995498657,6.91809988021851,14.9772996902466,17.8064002990723,5.28925709724426,5.75568008422851,0.93579320496454,0.442728130001822,0.399169349813165,-1.08226420753451,0.403053239310339,-0.697472577730044,0.583756452104695,0.774190410635076,1.21614645259972,"early","tree"
"52","acer_rubrum","flowering",8639,43.775196,-70.33261,2012,"present",99,17619,2,0,8.77,10.78600061,5.816591455,7.680677119,-4.43900012969971,-2.17900013923645,4.16200017929077,8.03500080108643,13.7260007858276,17.2210006713867,4.56822878292629,4.4868001461029,1.40918629442744,-0.332674431522803,-0.655396407427735,-0.595739829962215,0.650210941633116,-1.00507353906253,-0.418688064313963,-0.0964404979610862,1.56219619635724,"early","tree"
"53","acer_rubrum","flowering",8641,41.325523,-73.393814,2013,"present",100,39287,2,0,9.081,11.08225045,7.790724548,8.86530352,-2.21900010108948,-1.77700006961823,1.62900006771088,8.5620002746582,14.3590002059937,19.7790012359619,4.72374307768686,6.02470034360886,0.554679935952288,0.406968574386473,0.553101625990969,-0.496194381656304,0.787391907628923,-0.938773291072869,0.796288682868564,0.091340687685082,1.03602815310988,"early","tree"
"54","acer_rubrum","flowering",8642,41.730396,-74.234406,2017,"present",100,96948,2,0,8.2,11.44850037,7.906095423,8.192586155,-0.205000013113022,1.38900005817413,0.64900004863739,11.9530010223389,13.6260004043579,19.5659999847412,4.19628577147211,5.84239991903305,0.695909623700372,-0.0130547287882188,0.62372780415782,-0.778186471551827,0.956986996090362,-0.762340828486031,0.652267128530833,-0.545556122934367,0.891544921084382,"early","tree"
"55","acer_rubrum","flowering",8644,43.341316,-70.549515,2022,"present",100,40023,2,0,8.3,9.254774511,6.767610835,7.981871308,-6.3157000541687,-2.86129999160767,1.0404999256134,6.8097996711731,12.6949996948242,16.4737987518311,4.75387693813869,5.21850965023041,1.2578382496822,-0.144618370028386,-0.0732142564125119,-0.746178288816807,-0.0588361093925052,-0.936521261235303,0.159379377675514,0.12772687361386,1.52491397687086,"early","tree"
"56","acer_rubrum","flowering",8645,43.3658679999999,-70.4871,2021,"present",100,40023,2,0,8.62,10.03964953,7.882239903,9.309479075,-2.3899998664856,-4.11469984054565,0.896599948406219,7.1564998626709,12.7235994338989,19.3818988800049,4.73240832771574,6.1022996366024,1.26640259280608,0.684297648239878,0.609124255335097,-0.643752104064744,0.304606832188148,-0.936521261235303,0.857593920190109,0.101803847530605,1.53564203629431,"early","tree"
"57","acer_rubrum","flowering",8654,43.33725,-70.54728,2021,"present",101,40023,2,0,8.66,9.935599685,7.825916607,9.206397312,-2.3043999671936,-3.99709987640381,0.851099967956543,7.09909963607788,12.5714998245239,19.2206993103027,4.67369414738247,6.05811982154846,1.25641992860279,0.619936677578253,0.574645023568497,-0.630948830970736,0.256425681275748,-0.936521261235303,0.822690843857581,0.030907352682982,1.52529813473053,"early","tree"
"58","acer_rubrum","flowering",8656,43.825253,-70.287125,2021,"present",101,28697,2,0,7.89,10.61004986,8.273514342,9.99663051,-3.64489984512329,-4.97749996185303,0.915299952030182,7.7701997756958,13.3600997924805,20.3945999145508,5.20186279671533,6.40277999043465,1.42664741057894,1.11333312513727,0.848649336868445,-0.877411838030388,0.568735475341938,-0.971176818219374,1.0949803536423,0.668663099481421,1.57001428147901,"early","tree"
"59","acer_rubrum","flowering",8658,42.515385,-74.13968,2022,"present",102,180232,2,0,6.82,9.370399874,7.928943479,9.407379259,-8.83349990844727,-5.00799989700317,-0.244499996304512,6.08939981460571,14.7597999572754,16.8768997192383,5.54826564320496,6.00345992892981,0.969733147016772,0.745423405957,0.637714617327281,-1.2198993932951,-0.00529481806233661,-0.507506517355766,0.779508263711709,1.08693935714107,0.907826682791428,"early","tree"
"60","acer_rubrum","flowering",8660,42.9838370000001,-78.78315,2021,"present",102,469154,2,0,8.61,12.03437495,7.389676028,9.881368903,-1.69449996948242,-4.80099964141846,4.1693000793457,8.79720020294189,13.7220001220703,21.4489994049072,5.02612560817174,5.6763897895813,1.13314075800828,1.04136744769209,0.307593180058909,-0.646952922338246,1.22828112012023,0.376543706461275,0.521115284342416,0.456463071968537,0.109694469525732,"early","tree"
"61","acer_rubrum","flowering",8662,44.394394,-69.31158,2021,"present",102,41350,2,0,7.11,10.4381746,8.305402076,10.16767744,-4.082200050354,-5.63149976730347,0.367300003767014,7.91309976577759,13.5887994766235,19.8834991455078,5.28671981351716,6.42242971360684,1.62517782805462,1.22012938204152,0.868169937564428,-1.12707566336354,0.489147198779221,-0.932460875916756,1.11050408969585,0.771126678472518,1.7376936010375,"early","tree"
"62","acer_rubrum","flowering",8669,44.2372700000001,-69.0923,2021,"present",103,39554,2,0,7.62,9.878374599,8.173935584,9.808092173,-3.54959988594055,-5.30200004577637,0.130199998617172,7.27399969100952,12.7126998901367,19.396598815918,5.02625408598355,6.32378966510296,1.57036910171888,0.995615790634087,0.78769056279187,-0.96383393141494,0.229927126621093,-0.937956318292122,1.03257616858138,0.456618207005275,1.77538404196312,"early","tree"
"63","acer_rubrum","flowering",8672,42.079826,-71.04344,2014,"present",104,28760,2,0,7.869,10.77375048,8.315784546,9.368538234,-3.61200022697449,-2.62500023841858,0.16100001335144,8.7140007019043,14.8420009613037,19.3780002593994,5.02582876341684,6.37790009975433,0.8177994256625,0.721172306657384,0.874525737293189,-0.884133556404742,0.64453841648686,-0.970984049360996,1.07532466421717,0.45610463636547,1.44001680871057,"early","tree"
